latitude,longitude,suitability,color_r,color_g,color_b
12.928059582692203,77.67776742584543,0.09887756132921655,255,180,50
12.935586841187227,77.73587001809136,0.02312051431741939,255,195,50
13.028889371095751,77.62356532847542,0.10121188547402879,255,179,50
12.987158547103697,77.72814323171544,0.1237252250980302,255,175,50
12.946656867103533,77.71388640327447,0.14552311367492685,255,170,50
13.056406328950978,77.58238781991844,0.19668293043661264,255,160,50
12.951496394333299,77.50116155568766,0.28039304766307394,255,143,50
12.992548949231011,77.7309656582751,0.03639428032207387,255,192,50
12.966110950313997,77.66712050283331,0.05931103210984411,255,188,50
12.928842099257139,77.600410969265,0.025011908746152663,255,194,50
12.96066289112716,77.66982577428838,0.15068147289971795,255,169,50
12.972694996232207,77.55112059969748,0.027220649802134168,255,194,50
12.8767692836923,77.65788467420265,0.06083004305178238,255,187,50
12.85055054556566,77.5692175206568,0.12234792483305872,255,175,50
13.013400992847625,77.54600817116744,0.05194508614548916,255,189,50
13.026291141757248,77.61248134931817,0.15336637011632462,255,169,50
12.859003531794661,77.5361543560041,0.024323711191854516,255,195,50
12.94532186341107,77.57847533447364,0.05188237809972945,255,189,50
12.989412855284764,77.5043046028139,0.04469848814019903,255,191,50
12.887860257046325,77.63313860612193,0.14770201790092669,255,170,50
13.002533388255024,77.54866127476251,0.042250075236780024,255,191,50
12.959857866232744,77.74718763613107,0.13887447793240185,255,172,50
12.86128243769772,77.58037637662548,0.00889637588305765,255,198,50
13.007899250567482,77.55424424643522,0.0672386997053147,255,186,50
12.974466349476305,77.64510158782421,0.024038118068959998,255,195,50
12.972449848396531,77.57599105079498,0.05936094155120515,255,188,50
12.962333284045258,77.76932003333025,0.6071205403711888,255,78,50
12.958762456565205,77.58966753652848,0.12130828991676787,255,175,50
13.089393016721676,77.53572659576606,0.1384572508807629,255,172,50
12.994753178551722,77.51265019559365,0.11300529352567266,255,177,50
12.993771421664132,77.61214070841831,0.07069215529369804,255,185,50
13.026123386465901,77.629064456603,0.049529406464171935,255,190,50
13.050624963797826,77.61826570611069,0.08050515889763137,255,183,50
13.067493982842532,77.55762075177213,0.09098475510857724,255,181,50
12.995919433524326,77.66743858708352,0.016942508958980425,255,196,50
13.014458605259616,77.7090949862845,0.08382908810996759,255,183,50
13.024187082877111,77.55164689114426,0.163481143715222,255,167,50
13.053585634223118,77.59341657132119,0.12034866281919074,255,175,50
12.850685415959726,77.55540728738045,0.5566825862263021,255,88,50
12.939543994479967,77.61433794059606,0.056396323002543325,255,188,50
12.971245849780326,77.69480937132545,0.1056246554889814,255,178,50
12.947812219143989,77.60060765142538,0.13663570739422054,255,172,50
13.057221441794917,77.49945685349635,0.18934465068186637,255,162,50
12.8668382167202,77.56662081161804,0.055801433474737185,255,188,50
13.058894467804896,77.60453019443733,0.1444030585669424,255,171,50
12.943312625048085,77.50660680248727,0.1322644995965254,255,173,50
13.059797610030948,77.51330648750512,0.04253201005285508,255,191,50
13.097441656303063,77.54410427345732,0.11368498913607712,255,177,50
13.096862096616036,77.60216391988035,0.05302633076410606,255,189,50
13.008304131309117,77.5127866293088,0.04819584618554261,255,190,50
12.929814574384578,77.50094532700534,0.03633552614722183,255,192,50
13.007069665533095,77.63715521559622,0.03409743461147187,255,193,50
12.949908262701902,77.66142151619897,0.3259355158551602,255,134,50
12.955942261191142,77.6006920396639,0.02584808750639727,255,194,50
13.00963872454625,77.65100195041221,0.056399527941819134,255,188,50
12.94668563075672,77.71112363839761,0.22659753188152518,255,154,50
12.892916178607788,77.66910539000203,0.06354921948087344,255,187,50
12.872714325984427,77.5197164094073,0.21244201651297298,255,157,50
12.904203357307551,77.62502127425564,0.13548945693117062,255,172,50
12.97214700192684,77.60638757148675,0.029490472973455046,255,194,50
13.115719906235503,77.6134228874052,0.15417156602010829,255,169,50
13.001282282922315,77.67302343479707,0.1920902234506344,255,161,50
13.06266857852577,77.49674687000218,0.050836039399020344,255,189,50
12.971784524559913,77.64230973175886,0.048026699079319474,255,190,50
13.113427566036583,77.57192102723704,0.09917814794145974,255,180,50
12.90138218941913,77.63604280531166,0.09801002920566812,255,180,50
13.083945583138066,77.53843582634279,0.006046565859250363,255,198,50
12.940065182561066,77.56184153767401,0.11082812657942552,255,177,50
12.988128224790021,77.6341914296157,0.24518123551279605,255,150,50
12.917891725172296,77.61134947691023,0.023728237929339743,255,195,50
12.912964154369869,77.56156501463158,0.0701030419341577,255,185,50
13.005161927313686,77.5569802592847,0.07057743421022757,255,185,50
12.940802563912897,77.75526751024057,0.3997104446687563,255,120,50
13.003329582740717,77.73661093063768,0.21124771645301205,255,157,50
12.976100139791711,77.4792966592637,0.12345001454698341,255,175,50
13.015227528750966,77.63447749835849,0.030732886587988954,255,193,50
12.94383177999177,77.72490793914947,0.1945932801779201,255,161,50
13.000012506409767,77.52928742664622,0.018538885418266267,255,196,50
12.866593564551158,77.59148048758897,0.0442501784498437,255,191,50
12.90472529252495,77.57253269907945,0.10323433039615586,255,179,50
12.904286467101016,77.61673375806002,0.1254422740718769,255,174,50
12.97225753788084,77.59533438049036,0.030363418232083536,255,193,50
12.909484138858986,77.63889055145444,0.03440304760304734,255,193,50
13.002370008445949,77.56524364323671,0.06929292674514134,255,186,50
12.861846948547083,77.52237038828413,0.03127507746794125,255,193,50
12.943570597551751,77.74977201239243,0.2430068778863391,255,151,50
